ID,FilmID, PayDate ,CusID,Amount
27730,408,2017-06-01 02:00:00.000 +0500,326,11.18
27731,352,2017-06-01 02:00:00.000 +0500,236,10.68
27732,160,2017-06-01 02:00:00.000 +0500,239,11.92
27733,554,2017-06-01 02:00:00.000 +0500,45,8.38
27734,658,2017-06-01 02:00:00.000 +0500,474,8.77
27735,262,2017-06-01 02:00:00.000 +0500,156,6.75
27736,59,2017-06-01 02:00:00.000 +0500,307,10.34
27737,879,2017-06-01 02:00:00.000 +0500,349,10.31
27738,740,2017-06-01 02:00:00.000 +0500,124,11.67
27739,870,2017-06-01 02:00:00.000 +0500,579,11.57
27740,280,2017-06-01 02:00:00.000 +0500,247,8.14
27741,445,2017-06-01 02:00:00.000 +0500,155,13.62
27742,97,2017-06-01 02:00:00.000 +0500,12,14.75
27743,109,2017-06-01 02:00:00.000 +0500,482,5.05
27744,844,2017-06-01 02:00:00.000 +0500,172,7.76
27745,871,2017-06-01 02:00:00.000 +0500,584,7.24
27746,464,2017-06-01 02:00:00.000 +0500,23,8.74
27747,976,2017-06-01 02:00:00.000 +0500,11,12.84
27748,327,2017-06-01 02:00:00.000 +0500,526,11.38
27749,461,2017-06-01 02:00:00.000 +0500,350,12.82
27750,735,2017-06-01 02:00:00.000 +0500,34,5.34
27751,334,2017-06-01 02:00:00.000 +0500,565,9.14
27752,913,2017-06-01 02:00:00.000 +0500,236,10.64
27753,590,2017-06-01 02:00:00.000 +0500,19,6.98
27754,603,2017-06-01 02:00:00.000 +0500,273,12.1
27755,657,2017-06-01 02:00:00.000 +0500,400,9.19
27756,460,2017-06-01 02:00:00.000 +0500,397,6.32
27757,275,2017-06-01 02:00:00.000 +0500,373,13.77
27758,977,2017-06-01 02:00:00.000 +0500,499,11.32
27759,922,2017-06-01 02:00:00.000 +0500,423,14.42
27760,234,2017-06-01 02:00:00.000 +0500,279,10.82
27761,406,2017-06-01 02:00:00.000 +0500,90,10.43
27762,928,2017-06-01 02:00:00.000 +0500,280,11.15
27763,725,2017-06-01 02:00:00.000 +0500,407,8.91
27764,231,2017-06-01 02:00:00.000 +0500,381,12.03
27765,773,2017-06-01 02:00:00.000 +0500,119,8.12
27766,102,2017-06-01 02:00:00.000 +0500,229,5.57
27767,443,2017-06-01 02:00:00.000 +0500,599,6.41
27768,293,2017-06-01 02:00:00.000 +0500,421,11.5
27769,71,2017-06-01 02:00:00.000 +0500,533,14.67
27770,245,2017-06-01 02:00:00.000 +0500,174,11.92
27771,527,2017-06-01 02:00:00.000 +0500,572,11.07
27772,35,2017-06-01 02:00:00.000 +0500,264,11.97
27773,199,2017-06-01 02:00:00.000 +0500,14,14.9
27774,676,2017-06-01 02:00:00.000 +0500,4,7.93
27775,80,2017-06-01 02:00:00.000 +0500,400,7.44
27776,395,2017-06-01 02:00:00.000 +0500,278,8.61
27777,424,2017-06-01 02:00:00.000 +0500,413,13.64
27778,924,2017-06-01 02:00:00.000 +0500,264,8.09
27779,527,2017-06-01 02:00:00.000 +0500,144,13.06
27780,360,2017-06-01 02:00:00.000 +0500,356,11.71
27781,600,2017-06-01 02:00:00.000 +0500,428,6.28
27782,43,2017-06-01 02:00:00.000 +0500,474,10.25
27783,121,2017-06-01 02:00:00.000 +0500,431,10.23
27784,448,2017-06-01 02:00:00.000 +0500,264,7.54
27785,743,2017-06-01 02:00:00.000 +0500,370,5
27786,440,2017-06-01 02:00:00.000 +0500,335,6.83
27787,465,2017-06-01 02:00:00.000 +0500,7,7.3
27788,626,2017-06-01 02:00:00.000 +0500,238,14.32
27789,183,2017-06-01 02:00:00.000 +0500,439,6.82
27790,702,2017-06-01 02:00:00.000 +0500,257,8.63
27791,554,2017-06-01 02:00:00.000 +0500,24,8.92
27792,161,2017-06-01 02:00:00.000 +0500,114,5.61
27793,105,2017-06-01 02:00:00.000 +0500,323,12.13
27794,210,2017-06-01 02:00:00.000 +0500,402,7.87
27795,651,2017-06-01 02:00:00.000 +0500,339,13.07
27796,737,2017-06-01 02:00:00.000 +0500,168,7.04
27797,253,2017-06-01 02:00:00.000 +0500,230,12.48
27798,730,2017-06-01 02:00:00.000 +0500,360,9.9
27799,478,2017-06-01 02:00:00.000 +0500,460,8.72
27800,563,2017-06-01 02:00:00.000 +0500,372,11.68
27801,82,2017-06-01 02:00:00.000 +0500,9,9.94
27802,518,2017-06-01 02:00:00.000 +0500,416,8.59
27803,367,2017-06-01 02:00:00.000 +0500,403,5.83
27804,394,2017-06-01 02:00:00.000 +0500,385,14.53
27805,503,2017-06-01 02:00:00.000 +0500,320,11.99
27806,43,2017-06-01 02:00:00.000 +0500,149,8.97
27807,341,2017-06-01 02:00:00.000 +0500,479,9.95
27808,656,2017-06-01 02:00:00.000 +0500,424,8.86
27809,338,2017-06-01 02:00:00.000 +0500,83,9.04
27810,484,2017-06-01 02:00:00.000 +0500,332,6.43
27811,37,2017-06-01 02:00:00.000 +0500,83,11.68
27812,875,2017-06-01 02:00:00.000 +0500,520,13.27
27813,123,2017-06-01 02:00:00.000 +0500,558,10.9
27814,40,2017-06-01 02:00:00.000 +0500,342,14.66
27815,569,2017-06-01 02:00:00.000 +0500,504,10.74
27816,539,2017-06-01 02:00:00.000 +0500,343,13.21
27817,45,2017-06-01 02:00:00.000 +0500,296,14.97
27818,768,2017-06-01 02:00:00.000 +0500,515,14.41
27819,139,2017-06-01 02:00:00.000 +0500,146,8.98
27820,786,2017-06-01 02:00:00.000 +0500,277,9.01
27821,376,2017-06-01 02:00:00.000 +0500,319,8.63
27822,73,2017-06-01 02:00:00.000 +0500,293,11.87
27823,893,2017-06-01 02:00:00.000 +0500,219,5.65
27824,43,2017-06-01 02:00:00.000 +0500,590,10.95
27825,925,2017-06-01 02:00:00.000 +0500,356,8.7
27826,296,2017-06-01 02:00:00.000 +0500,436,5.22
27827,276,2017-06-01 02:00:00.000 +0500,231,12.86
27828,458,2017-06-01 02:00:00.000 +0500,339,13.97
27829,26,2017-06-01 02:00:00.000 +0500,542,9.21
27830,852,2017-06-01 02:00:00.000 +0500,479,9.25
27831,165,2017-06-01 02:00:00.000 +0500,297,13.8
27832,690,2017-06-01 02:00:00.000 +0500,465,9.87
27833,292,2017-06-01 02:00:00.000 +0500,156,9.83
27834,544,2017-06-01 02:00:00.000 +0500,565,14.1
27835,763,2017-06-01 02:00:00.000 +0500,554,10.58
27836,786,2017-06-01 02:00:00.000 +0500,491,13.54
27837,365,2017-06-01 02:00:00.000 +0500,6,9.77
27838,158,2017-06-01 02:00:00.000 +0500,383,12.68
27839,178,2017-06-01 02:00:00.000 +0500,99,11.49
27840,71,2017-06-01 02:00:00.000 +0500,198,5.49
27841,103,2017-06-01 02:00:00.000 +0500,350,6.24
27842,366,2017-06-01 02:00:00.000 +0500,290,11.19
27843,888,2017-06-01 02:00:00.000 +0500,272,7.63
27844,424,2017-06-01 02:00:00.000 +0500,319,12.76
27845,820,2017-06-01 02:00:00.000 +0500,112,14.4
27846,431,2017-06-01 02:00:00.000 +0500,400,6.82
27847,244,2017-06-01 02:00:00.000 +0500,471,8.58
27848,451,2017-06-01 02:00:00.000 +0500,391,11.48
27849,853,2017-06-01 02:00:00.000 +0500,406,12.63
27850,395,2017-06-01 02:00:00.000 +0500,388,9.34
27851,285,2017-06-01 02:00:00.000 +0500,455,14.9
27852,899,2017-06-01 02:00:00.000 +0500,499,11.27
27853,947,2017-06-01 02:00:00.000 +0500,242,7.18
27854,365,2017-06-01 02:00:00.000 +0500,448,8.41
27855,78,2017-06-01 02:00:00.000 +0500,73,7.41
27856,668,2017-06-01 02:00:00.000 +0500,275,14.17
27857,405,2017-06-01 02:00:00.000 +0500,192,5.7
27858,83,2017-06-01 02:00:00.000 +0500,526,14.51
27859,545,2017-06-01 02:00:00.000 +0500,126,7.07
27860,175,2017-06-01 02:00:00.000 +0500,2,11.75
27861,944,2017-06-01 02:00:00.000 +0500,436,5.21
27862,568,2017-06-01 02:00:00.000 +0500,36,8.01
27863,413,2017-06-01 02:00:00.000 +0500,324,5.61
27864,212,2017-06-01 02:00:00.000 +0500,175,5.79
27865,797,2017-06-01 02:00:00.000 +0500,374,5.54
27866,833,2017-06-01 02:00:00.000 +0500,502,11.86
27867,811,2017-06-01 02:00:00.000 +0500,216,11.19
27868,111,2017-06-01 02:00:00.000 +0500,220,10.9
27869,166,2017-06-01 02:00:00.000 +0500,163,11.62
27870,132,2017-06-01 02:00:00.000 +0500,527,8.73
27871,155,2017-06-01 02:00:00.000 +0500,521,11.53
27872,931,2017-06-01 02:00:00.000 +0500,266,6.96
27873,861,2017-06-01 02:00:00.000 +0500,168,11.14
27874,798,2017-06-01 02:00:00.000 +0500,256,12.17
27875,172,2017-06-01 02:00:00.000 +0500,299,12.27
27876,150,2017-06-01 02:00:00.000 +0500,72,13.96
27877,11,2017-06-01 02:00:00.000 +0500,168,8.68
27878,559,2017-06-01 02:00:00.000 +0500,238,13.93
27879,372,2017-06-01 02:00:00.000 +0500,468,12.05
27880,564,2017-06-01 02:00:00.000 +0500,206,9.14
27881,579,2017-06-01 02:00:00.000 +0500,98,13.08
27882,173,2017-06-01 02:00:00.000 +0500,276,10.16
27883,105,2017-06-01 02:00:00.000 +0500,283,9.62
27884,749,2017-06-01 02:00:00.000 +0500,152,13.32
27885,869,2017-06-01 02:00:00.000 +0500,462,13.38
27886,374,2017-06-01 02:00:00.000 +0500,501,8.79
27887,596,2017-06-01 02:00:00.000 +0500,79,7.66
27888,830,2017-06-01 02:00:00.000 +0500,25,9.68
27889,303,2017-06-01 02:00:00.000 +0500,197,7.81
27890,382,2017-06-01 02:00:00.000 +0500,438,8.18
27891,927,2017-06-01 02:00:00.000 +0500,35,13.6
27892,105,2017-06-01 02:00:00.000 +0500,11,9.5
27893,662,2017-06-01 02:00:00.000 +0500,110,11.27
27894,738,2017-06-01 02:00:00.000 +0500,465,14.37
27895,707,2017-06-01 02:00:00.000 +0500,217,9.17
27896,867,2017-06-01 02:00:00.000 +0500,418,7.5
27897,805,2017-06-01 02:00:00.000 +0500,143,6.11
27898,354,2017-06-01 02:00:00.000 +0500,597,6.45
27899,978,2017-06-01 02:00:00.000 +0500,358,7.62
27900,234,2017-06-01 02:00:00.000 +0500,218,7.81
27901,370,2017-06-01 02:00:00.000 +0500,113,9.53
27902,317,2017-06-01 02:00:00.000 +0500,56,6.35
27903,667,2017-06-01 02:00:00.000 +0500,53,13.45
27904,437,2017-06-01 02:00:00.000 +0500,422,5.37
27905,632,2017-06-01 02:00:00.000 +0500,112,13.02
27906,890,2017-06-01 02:00:00.000 +0500,525,13.47
27907,226,2017-06-01 02:00:00.000 +0500,27,14.24
27908,599,2017-06-01 02:00:00.000 +0500,177,7.58
27909,832,2017-06-01 02:00:00.000 +0500,373,6.98
27910,296,2017-06-01 02:00:00.000 +0500,433,5.14
27911,74,2017-06-01 02:00:00.000 +0500,254,13.42
27912,56,2017-06-01 02:00:00.000 +0500,531,5.5
27913,331,2017-06-01 02:00:00.000 +0500,582,7.56
27914,467,2017-06-01 02:00:00.000 +0500,249,8.47
27915,708,2017-06-01 02:00:00.000 +0500,487,7.43
27916,775,2017-06-01 02:00:00.000 +0500,208,11.14
27917,970,2017-06-01 02:00:00.000 +0500,286,6.81
27918,780,2017-06-01 02:00:00.000 +0500,338,8.25
27919,861,2017-06-01 02:00:00.000 +0500,521,8.34
27920,180,2017-06-01 02:00:00.000 +0500,303,8.7
27921,127,2017-06-01 02:00:00.000 +0500,306,8.71
27922,292,2017-06-01 02:00:00.000 +0500,514,11.22
27923,982,2017-06-01 02:00:00.000 +0500,216,5.31
27924,477,2017-06-01 02:00:00.000 +0500,407,9.26
27925,768,2017-06-01 02:00:00.000 +0500,176,7.88
27926,734,2017-06-01 02:00:00.000 +0500,72,10.62
27927,991,2017-06-01 02:00:00.000 +0500,221,6.73
27928,280,2017-06-01 02:00:00.000 +0500,543,14.07
27929,558,2017-06-01 02:00:00.000 +0500,387,8
27930,571,2017-06-01 02:00:00.000 +0500,66,12.85
27931,930,2017-06-01 02:00:00.000 +0500,517,8.82
27932,776,2017-06-01 02:00:00.000 +0500,51,5.67
27933,305,2017-06-01 02:00:00.000 +0500,392,11.63
27934,431,2017-06-01 02:00:00.000 +0500,169,13.85
27935,482,2017-06-01 02:00:00.000 +0500,82,13.12
27936,521,2017-06-01 02:00:00.000 +0500,419,14.95
27937,857,2017-06-01 02:00:00.000 +0500,267,10.34
27938,555,2017-06-01 02:00:00.000 +0500,515,5.76
27939,271,2017-06-01 02:00:00.000 +0500,350,12.53
27940,173,2017-06-01 02:00:00.000 +0500,221,8.05
27941,774,2017-06-01 02:00:00.000 +0500,410,14.61
27942,246,2017-06-01 02:00:00.000 +0500,386,10.5
27943,835,2017-06-01 02:00:00.000 +0500,522,13.93
27944,85,2017-06-01 02:00:00.000 +0500,329,9.36
27945,861,2017-06-01 02:00:00.000 +0500,353,12.06
27946,870,2017-06-01 02:00:00.000 +0500,339,9.64
27947,514,2017-06-01 02:00:00.000 +0500,104,12.72
27948,222,2017-06-01 02:00:00.000 +0500,34,14.94
27949,724,2017-06-01 02:00:00.000 +0500,526,11.19
27950,369,2017-06-01 02:00:00.000 +0500,279,5.38
27951,244,2017-06-01 02:00:00.000 +0500,135,5.38
27952,922,2017-06-01 02:00:00.000 +0500,489,7.69
27953,920,2017-06-01 02:00:00.000 +0500,414,9.08
27954,231,2017-06-01 02:00:00.000 +0500,581,5.59
27955,15,2017-06-01 02:00:00.000 +0500,582,6.71
27956,375,2017-06-01 02:00:00.000 +0500,330,8.1
27957,133,2017-06-01 02:00:00.000 +0500,553,7.12
27958,329,2017-06-01 02:00:00.000 +0500,470,11.93
27959,788,2017-06-01 02:00:00.000 +0500,203,7.88
27960,417,2017-06-01 02:00:00.000 +0500,590,8.28
27961,4,2017-06-01 02:00:00.000 +0500,151,8.9
27962,353,2017-06-01 02:00:00.000 +0500,452,9.79
27963,670,2017-06-01 02:00:00.000 +0500,287,14.83
27964,301,2017-06-01 02:00:00.000 +0500,566,7.53
27965,804,2017-06-01 02:00:00.000 +0500,555,12.01
27966,446,2017-06-01 02:00:00.000 +0500,338,7.8
27967,372,2017-06-01 02:00:00.000 +0500,121,7.58
27968,418,2017-06-01 02:00:00.000 +0500,46,11.77
27969,531,2017-06-01 02:00:00.000 +0500,321,7.06
27970,363,2017-06-01 02:00:00.000 +0500,341,13.97
27971,979,2017-06-01 02:00:00.000 +0500,207,13.05
27972,115,2017-06-01 02:00:00.000 +0500,45,12.23
27973,970,2017-06-01 02:00:00.000 +0500,266,8.32
27974,19,2017-06-01 02:00:00.000 +0500,6,10.83
27975,159,2017-06-01 02:00:00.000 +0500,444,5.26
27976,619,2017-06-01 02:00:00.000 +0500,215,8.7
27977,835,2017-06-01 02:00:00.000 +0500,98,12.64
27978,204,2017-06-01 02:00:00.000 +0500,52,10.04
27979,101,2017-06-01 02:00:00.000 +0500,137,9.94
27980,97,2017-06-01 02:00:00.000 +0500,251,12.94
27981,886,2017-06-01 02:00:00.000 +0500,337,14.94
27982,560,2017-06-01 02:00:00.000 +0500,452,13.14
27983,917,2017-06-01 02:00:00.000 +0500,535,6.95
27984,897,2017-06-01 02:00:00.000 +0500,549,10.65
27985,667,2017-06-01 02:00:00.000 +0500,347,7.5
27986,998,2017-06-01 02:00:00.000 +0500,373,12.36
27987,532,2017-06-01 02:00:00.000 +0500,27,6.51
27988,395,2017-06-01 02:00:00.000 +0500,473,14.6
27989,130,2017-06-01 02:00:00.000 +0500,470,5.8
27990,67,2017-06-01 02:00:00.000 +0500,336,8.69
27991,67,2017-06-01 02:00:00.000 +0500,26,8.59
27992,875,2017-06-01 02:00:00.000 +0500,240,14.37
27993,999,2017-06-01 02:00:00.000 +0500,299,10.9
27994,232,2017-06-01 02:00:00.000 +0500,555,12.16
27995,261,2017-06-01 02:00:00.000 +0500,595,10.89
27996,900,2017-06-01 02:00:00.000 +0500,567,5.26
27997,143,2017-06-01 02:00:00.000 +0500,190,8.05
27998,728,2017-06-01 02:00:00.000 +0500,51,6.98
27999,398,2017-06-01 02:00:00.000 +0500,481,9.08
28000,571,2017-06-01 02:00:00.000 +0500,43,9.8
28001,820,2017-06-01 02:00:00.000 +0500,163,14.48
28002,758,2017-06-01 02:00:00.000 +0500,513,5.26
28003,391,2017-06-01 02:00:00.000 +0500,198,13.33
28004,286,2017-06-01 02:00:00.000 +0500,550,15
28005,2,2017-06-01 02:00:00.000 +0500,533,9.36
28006,582,2017-06-01 02:00:00.000 +0500,108,13.67
28007,136,2017-06-01 02:00:00.000 +0500,545,12.4
28008,482,2017-06-01 02:00:00.000 +0500,13,7.75
28009,267,2017-06-01 02:00:00.000 +0500,244,12.56
28010,191,2017-06-01 02:00:00.000 +0500,586,5.9
28011,982,2017-06-01 02:00:00.000 +0500,252,8.14
28012,939,2017-06-01 02:00:00.000 +0500,308,13.18
28013,657,2017-06-01 02:00:00.000 +0500,544,11.39
28014,518,2017-06-01 02:00:00.000 +0500,77,6.96
28015,288,2017-06-01 02:00:00.000 +0500,564,9.36
28016,308,2017-06-01 02:00:00.000 +0500,418,10.13
28017,627,2017-06-01 02:00:00.000 +0500,475,9.38
28018,563,2017-06-01 02:00:00.000 +0500,324,6.78
28019,228,2017-06-01 02:00:00.000 +0500,237,10.86
28020,411,2017-06-01 02:00:00.000 +0500,384,14.84
28021,366,2017-06-01 02:00:00.000 +0500,488,14.59
28022,57,2017-06-01 02:00:00.000 +0500,574,7.22
28023,524,2017-06-01 02:00:00.000 +0500,306,14.18
28024,886,2017-06-01 02:00:00.000 +0500,83,5.79
28025,288,2017-06-01 02:00:00.000 +0500,213,7.75
28026,40,2017-06-01 02:00:00.000 +0500,126,7.6
28027,490,2017-06-01 02:00:00.000 +0500,297,8.6
28028,403,2017-06-01 02:00:00.000 +0500,506,7.37
28029,892,2017-06-01 02:00:00.000 +0500,354,10
28030,218,2017-06-01 02:00:00.000 +0500,152,6.02
28031,681,2017-06-01 02:00:00.000 +0500,297,9.13
28032,606,2017-06-01 02:00:00.000 +0500,182,8.19
28033,326,2017-06-01 02:00:00.000 +0500,435,13.5
28034,432,2017-06-01 02:00:00.000 +0500,195,12.38
28035,289,2017-06-01 02:00:00.000 +0500,560,10.7
28036,187,2017-06-01 02:00:00.000 +0500,150,6.76
28037,520,2017-06-01 02:00:00.000 +0500,451,5.06
28038,795,2017-06-01 02:00:00.000 +0500,219,10.11
28039,810,2017-06-01 02:00:00.000 +0500,376,13
28040,426,2017-06-01 02:00:00.000 +0500,352,6.71
28041,764,2017-06-01 02:00:00.000 +0500,453,6.12
28042,480,2017-06-01 02:00:00.000 +0500,565,8.83
28043,868,2017-06-01 02:00:00.000 +0500,435,5.01
28044,253,2017-06-01 02:00:00.000 +0500,546,8.58
28045,865,2017-06-01 02:00:00.000 +0500,448,14.1
28046,8,2017-06-01 02:00:00.000 +0500,501,5.2
28047,494,2017-06-01 02:00:00.000 +0500,350,5.67
28048,143,2017-06-01 02:00:00.000 +0500,126,12.11
28049,618,2017-06-01 02:00:00.000 +0500,221,8.97
28050,796,2017-06-01 02:00:00.000 +0500,160,11.2
28051,232,2017-06-01 02:00:00.000 +0500,556,12.56
28052,269,2017-06-01 02:00:00.000 +0500,208,12.75
28053,704,2017-06-01 02:00:00.000 +0500,125,8.44
28054,882,2017-06-01 02:00:00.000 +0500,201,14.03
28055,880,2017-06-01 02:00:00.000 +0500,462,11.34
28056,252,2017-06-01 02:00:00.000 +0500,305,8.07
28057,339,2017-06-01 02:00:00.000 +0500,270,11.56
28058,43,2017-06-01 02:00:00.000 +0500,130,12.09
28059,23,2017-06-01 02:00:00.000 +0500,132,9.2
28060,239,2017-06-01 02:00:00.000 +0500,36,12.55
28061,759,2017-06-01 02:00:00.000 +0500,509,8.06
28062,61,2017-06-01 02:00:00.000 +0500,192,13.79
28063,851,2017-06-01 02:00:00.000 +0500,224,7.9
28064,500,2017-06-01 02:00:00.000 +0500,38,14.95
28065,48,2017-06-01 02:00:00.000 +0500,512,12.54
28066,142,2017-06-01 02:00:00.000 +0500,208,7.37
28067,615,2017-06-01 02:00:00.000 +0500,401,8.66
28068,595,2017-06-01 02:00:00.000 +0500,20,7.93
28069,291,2017-06-01 02:00:00.000 +0500,263,14.18
28070,575,2017-06-01 02:00:00.000 +0500,352,7.67
28071,579,2017-06-01 02:00:00.000 +0500,1,8.2
28072,583,2017-06-01 02:00:00.000 +0500,296,8.94
28073,399,2017-06-01 02:00:00.000 +0500,536,14.29
28074,673,2017-06-01 02:00:00.000 +0500,523,12.82
28075,570,2017-06-01 02:00:00.000 +0500,268,5.64
28076,477,2017-06-01 02:00:00.000 +0500,563,10.14
28077,812,2017-06-01 02:00:00.000 +0500,522,11.88
28078,995,2017-06-01 02:00:00.000 +0500,32,6.69
28079,506,2017-06-01 02:00:00.000 +0500,125,12.01
28080,815,2017-06-01 02:00:00.000 +0500,424,9.61
28081,525,2017-06-01 02:00:00.000 +0500,261,9.27
28082,614,2017-06-01 02:00:00.000 +0500,479,10.78
28083,487,2017-06-01 02:00:00.000 +0500,198,11.02
28084,242,2017-06-01 02:00:00.000 +0500,81,9.84
28085,782,2017-06-01 02:00:00.000 +0500,161,12.98
28086,494,2017-06-01 02:00:00.000 +0500,80,8.51
28087,396,2017-06-01 02:00:00.000 +0500,491,13.94
28088,333,2017-06-01 02:00:00.000 +0500,270,11.64
28089,588,2017-06-01 02:00:00.000 +0500,422,13.6
28090,679,2017-06-01 02:00:00.000 +0500,187,9.76
28091,830,2017-06-01 02:00:00.000 +0500,368,13.86
28092,3,2017-06-01 02:00:00.000 +0500,65,13.73
28093,728,2017-06-01 02:00:00.000 +0500,283,11.78
28094,388,2017-06-01 02:00:00.000 +0500,337,11.53
28095,805,2017-06-01 02:00:00.000 +0500,152,13.72
28096,265,2017-06-01 02:00:00.000 +0500,92,11.78
28097,314,2017-06-01 02:00:00.000 +0500,80,5.79
28098,708,2017-06-01 02:00:00.000 +0500,376,10.6
28099,513,2017-06-01 02:00:00.000 +0500,596,6.67
28100,849,2017-06-01 02:00:00.000 +0500,6,5.24
28101,27,2017-06-01 02:00:00.000 +0500,313,10.75
28102,236,2017-06-01 02:00:00.000 +0500,535,14.09
28103,69,2017-06-01 02:00:00.000 +0500,28,9.82
28104,20,2017-06-01 02:00:00.000 +0500,146,10.71
28105,763,2017-06-01 02:00:00.000 +0500,503,7.05
28106,93,2017-06-01 02:00:00.000 +0500,144,7.99
28107,949,2017-06-01 02:00:00.000 +0500,257,10.68
28108,586,2017-06-01 02:00:00.000 +0500,232,13.26
28109,572,2017-06-01 02:00:00.000 +0500,529,8.8
28110,225,2017-06-01 02:00:00.000 +0500,112,10.68
28111,654,2017-06-01 02:00:00.000 +0500,96,6.57
28112,564,2017-06-01 02:00:00.000 +0500,345,10.13
28113,605,2017-06-01 02:00:00.000 +0500,200,5.02
28114,208,2017-06-01 02:00:00.000 +0500,434,7.13
28115,639,2017-06-01 02:00:00.000 +0500,445,8
28116,757,2017-06-01 02:00:00.000 +0500,19,9.42
28117,924,2017-06-01 02:00:00.000 +0500,432,12.17
28118,661,2017-06-01 02:00:00.000 +0500,484,9.13
28119,938,2017-06-01 02:00:00.000 +0500,113,7.89
28120,875,2017-06-01 02:00:00.000 +0500,554,9.73
28121,578,2017-06-01 02:00:00.000 +0500,467,14.48
28122,388,2017-06-01 02:00:00.000 +0500,294,11.67
28123,868,2017-06-01 02:00:00.000 +0500,426,6.14
28124,988,2017-06-01 02:00:00.000 +0500,445,7.99
28125,57,2017-06-01 02:00:00.000 +0500,549,6.82
28126,549,2017-06-01 02:00:00.000 +0500,312,5.64
28127,337,2017-06-01 02:00:00.000 +0500,597,7.8
28128,687,2017-06-01 02:00:00.000 +0500,272,5.3
28129,524,2017-06-01 02:00:00.000 +0500,234,7.15
28130,49,2017-06-01 02:00:00.000 +0500,551,10.21
28131,174,2017-06-01 02:00:00.000 +0500,178,8.21
28132,857,2017-06-01 02:00:00.000 +0500,481,5.01
28133,132,2017-06-01 02:00:00.000 +0500,204,11.68
28134,724,2017-06-01 02:00:00.000 +0500,54,7.15
28135,244,2017-06-01 02:00:00.000 +0500,160,9.05
28136,66,2017-06-01 02:00:00.000 +0500,395,8.52
28137,664,2017-06-01 02:00:00.000 +0500,487,7.58
28138,574,2017-06-01 02:00:00.000 +0500,115,5.79
28139,163,2017-06-01 02:00:00.000 +0500,227,9.15
28140,504,2017-06-01 02:00:00.000 +0500,496,12.33
28141,271,2017-06-01 02:00:00.000 +0500,67,14.03
28142,466,2017-06-01 02:00:00.000 +0500,236,13.82
28143,57,2017-06-01 02:00:00.000 +0500,436,6.31
28144,852,2017-06-01 02:00:00.000 +0500,238,11.82
28145,694,2017-06-01 02:00:00.000 +0500,169,13.69
28146,697,2017-06-01 02:00:00.000 +0500,84,14.77
28147,420,2017-06-01 02:00:00.000 +0500,239,14.27
28148,930,2017-06-01 02:00:00.000 +0500,70,10.18
28149,304,2017-06-01 02:00:00.000 +0500,63,12.01
28150,266,2017-06-01 02:00:00.000 +0500,542,8.09
28151,624,2017-06-01 02:00:00.000 +0500,145,9.93
28152,598,2017-06-01 02:00:00.000 +0500,349,6.36
28153,72,2017-06-01 02:00:00.000 +0500,478,8.5
28154,857,2017-06-01 02:00:00.000 +0500,505,8.83
28155,744,2017-06-01 02:00:00.000 +0500,314,11.4
28156,191,2017-06-01 02:00:00.000 +0500,474,6.96
28157,925,2017-06-01 02:00:00.000 +0500,418,14.17
28158,783,2017-06-01 02:00:00.000 +0500,472,10.3
28159,162,2017-06-01 02:00:00.000 +0500,573,9.18
28160,162,2017-06-01 02:00:00.000 +0500,295,9.51
28161,356,2017-06-01 02:00:00.000 +0500,230,14.5
28162,341,2017-06-01 02:00:00.000 +0500,269,6.81
28163,577,2017-06-01 02:00:00.000 +0500,86,12.17
28164,351,2017-06-01 02:00:00.000 +0500,270,8.35
28165,468,2017-06-01 02:00:00.000 +0500,533,12.91
28166,982,2017-06-01 02:00:00.000 +0500,40,5.44
28167,924,2017-06-01 02:00:00.000 +0500,402,11.58
28168,110,2017-06-01 02:00:00.000 +0500,485,8.9
28169,811,2017-06-01 02:00:00.000 +0500,15,13.1
28170,415,2017-06-01 02:00:00.000 +0500,72,10.92
28171,373,2017-06-01 02:00:00.000 +0500,202,10.87
28172,315,2017-06-01 02:00:00.000 +0500,370,8.36
28173,457,2017-06-01 02:00:00.000 +0500,516,6.62
28174,689,2017-06-01 02:00:00.000 +0500,178,9.54
28175,16,2017-06-01 02:00:00.000 +0500,261,6.34
28176,823,2017-06-01 02:00:00.000 +0500,327,13.53
28177,286,2017-06-01 02:00:00.000 +0500,5,9.45
28178,439,2017-06-01 02:00:00.000 +0500,242,5.38
28179,31,2017-06-01 02:00:00.000 +0500,364,11.99
28180,563,2017-06-01 02:00:00.000 +0500,438,14.22
28181,273,2017-06-01 02:00:00.000 +0500,596,5.43
28182,358,2017-06-01 02:00:00.000 +0500,66,9.48
28183,250,2017-06-01 02:00:00.000 +0500,380,5.36
28184,643,2017-06-01 02:00:00.000 +0500,515,9.22
28185,856,2017-06-01 02:00:00.000 +0500,426,7.33
28186,727,2017-06-01 02:00:00.000 +0500,516,14.18
28187,265,2017-06-01 02:00:00.000 +0500,163,8.36
28188,34,2017-06-01 02:00:00.000 +0500,566,13.06
28189,892,2017-06-01 02:00:00.000 +0500,576,6.68
28190,976,2017-06-01 02:00:00.000 +0500,69,14.71
28191,6,2017-06-01 02:00:00.000 +0500,389,14.81
28192,245,2017-06-01 02:00:00.000 +0500,380,14.58
28193,648,2017-06-01 02:00:00.000 +0500,569,9.65
28194,644,2017-06-01 02:00:00.000 +0500,220,8.66
28195,732,2017-06-01 02:00:00.000 +0500,40,12.54
